level_0,index,field_id,region,crop,start_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3
33,358,2023 62.24.11.010.03,Рязань,Пшеница,2022-09-08,2023-09-02,0.12289813632315381,3.9,0.51,-0.0124999999999991,-0.216666666666666,18.318333333333324,19.671111111111102,0.5412704708307801,-1.5756972573237449,18.20790886492193,19.67423467542912,Злаковые,Озимая,-0.5537704708307791,1.359030590657079,0.11042446841139508
34,362,2023 36.05.07.023.00,Воронеж,Сорго,2022-09-09,2023-11-14,1.106267828449438,3.47,7.020000000000001,-1.2048611111111116,6.52361111111111,15.093749999999996,13.729629629629628,-1.120021097206791,5.483813258325191,14.439468105454758,12.434760199843494,Злаковые,Озимая,-0.08484001390432061,1.0397978527859193,0.6542818945452389
35,386,2023 62.22.04.006.00,Рязань,Пшеница,2022-09-09,2023-09-12,0.5481081810839429,4.37,3.19,-0.4593495934959353,0.7975609756097558,18.570731707317066,19.204347826086963,-0.0849080581933776,-0.4702232694254267,18.478206026280557,19.442570148390317,Злаковые,Озимая,-0.3744415353025577,1.2677842450351826,0.09252568103650916
36,387,2023 62.23.06.066.00,Рязань,Пшеница,2022-09-09,2023-09-04,2.2633643798407643,3.9,33.599999999999994,0.0883333333333329,-0.2308333333333325,18.434166666666663,19.51,0.2685993216526008,-1.3714165205377558,18.322322423550037,19.6953521950483,Злаковые,Озимая,-0.1802659883192679,1.1405831872044232,0.11184424311662511
37,415,2023 62.23.06.065.00,Рязань,Пшеница,2022-09-10,2023-08-27,2.57359041672744,3.9,47.24000000000001,0.4102564102564109,-0.6743589743589743,18.12307692307692,19.53068181818181,0.1404027011870584,-2.029061110072877,18.355551622982688,19.850432071293167,Злаковые,Озимая,0.2698537090693525,1.3547021357139029,-0.23247469990576874
38,416,2023 62.24.14.005.00,Рязань,Соя,2022-09-10,2023-09-21,0.0,1.7,0.0,-0.6855999999999993,1.8991999999999984,18.4264,18.782978723404256,-0.4901188111391649,0.3117957870345038,18.46096867683537,18.975989295444567,Бобовые,Озимая,-0.19548118886083443,1.5874042129654946,-0.03456867683537013
39,418,2023 36.05.07.050.00,Воронеж,Сорго,2022-09-11,2023-11-14,0.24424499009827635,3.47,0.96,-1.3363636363636382,6.669230769230766,15.132167832167829,14.0214953271028,-1.4544142662597852,5.592059371409648,14.444378193158164,12.541472459381724,Злаковые,Озимая,0.11805062989614701,1.0771713978211181,0.6877896390096652
40,419,2023 36.05.07.052.00,Воронеж,Сорго,2022-09-11,2023-11-12,0.7354666124388571,3.47,3.77,-1.3415492957746498,6.463380281690139,15.383802816901404,14.0214953271028,-1.421336091011508,5.329954929296228,14.754158145222656,12.541472459381724,Злаковые,Озимая,0.07978679523685828,1.1334253523939104,0.6296446716787489
41,420,2023 36.05.07.060.00,Воронеж,Сорго,2022-09-11,2023-11-14,0.4366733145620054,3.47,1.9,-1.3363636363636382,6.669230769230766,15.132167832167829,14.0214953271028,-1.4544142662597852,5.592059371409648,14.444378193158164,12.541472459381724,Злаковые,Озимая,0.11805062989614701,1.0771713978211181,0.6877896390096652
42,433,2023 62.22.04.004.00,Рязань,Пшеница,2022-09-11,2023-09-05,0.5321078397375018,4.37,3.07,-0.2675000000000022,0.1241666666666658,18.607500000000005,19.39444444444445,-0.3050250478087023,-1.0285498192092983,18.485525715612027,19.641607909885597,Злаковые,Озимая,0.03752504780870014,1.1527164858759642,0.12197428438797786
43,434,2023 62.22.04.007.00,Рязань,Пшеница,2022-09-11,2023-09-13,0.5467845541534345,4.37,3.18,-0.6180327868852481,0.8565573770491792,18.595081967213112,19.103260869565226,-0.5280734176766924,-0.3816736859608987,18.524041021087136,19.33799557226643,Злаковые,Озимая,-0.08995936920855574,1.238231063010078,0.07104094612597578
44,436,2023 62.24.14.004.00,Рязань,Соя,2022-09-11,2023-09-21,0.0,1.7,0.0,-0.944000000000002,1.949599999999998,18.425600000000003,18.706382978723404,-0.7217871895277906,0.4586230678680164,18.45040278996858,18.854761969881235,Бобовые,Озимая,-0.2222128104722113,1.4909769321319817,-0.024802789968578765
45,438,2023 62.24.14.008.00,Рязань,Соя,2022-09-11,2023-09-24,0.0,1.7,0.0,-1.0111111111111133,2.261111111111109,18.45,18.706382978723404,-0.8291249218602259,0.7928461523080889,18.399280093932568,18.854761969881235,Бобовые,Озимая,-0.1819861892508874,1.46826495880302,0.05071990606743171
46,446,2023 62.24.14.007.00,Рязань,Соя,2022-09-12,2023-09-24,0.0,1.7,0.0,-1.2730158730158747,2.3198412698412683,18.42142857142857,18.730851063829785,-1.000757583270501,0.9637078487279088,18.31117709662271,18.74549908067215,Бобовые,Озимая,-0.2722582897453738,1.3561334211133595,0.11025147480586028
47,457,2023 62.22.04.005.00,Рязань,Пшеница,2022-09-16,2023-09-06,0.5240106295048823,4.37,3.01,-0.972881355932203,0.2118644067796609,18.755932203389836,19.748314606741573,-1.2804233764184487,-0.5282502440722405,18.612572439743957,19.643448008475115,Злаковые,Озимая,0.3075420204862457,0.7401146508519014,0.1433597636458792
48,462,2023 62.22.04.002.00,Рязань,Пшеница,2022-09-17,2023-09-01,0.5076168197292059,4.37,2.89,-1.1793103448275863,-0.3344827586206887,18.58620689655173,19.67241379310344,-1.456762063233092,-0.9807411459951152,18.56484488471309,19.78114258621497,Злаковые,Озимая,0.27745171840550564,0.6462583873744265,0.02136201183864017
49,463,2023 62.24.14.001.00,Рязань,Соя,2022-09-17,2023-09-22,0.0,1.7,0.0,-1.6585365853658538,1.799186991869919,18.547154471544708,19.024999999999988,-1.8712108731593584,1.138115771746967,18.41748440469801,18.998500220325194,Бобовые,Озимая,0.2126742877935046,0.661071220122952,0.12967006684669968
50,464,2023 62.24.14.002.00,Рязань,Соя,2022-09-17,2023-09-23,0.0,1.7,0.0,-1.6548387096774195,2.039516129032259,18.54677419354838,18.90430107526881,-1.9124824700604035,1.395121088650223,18.361809700936018,18.741256096966502,Бобовые,Озимая,0.257643760382984,0.644395040382036,0.18496449261236236
51,466,2023 36.05.07.066.00,Воронеж,Сорго,2022-09-20,2023-11-16,0.9901516582819835,3.47,5.87,-2.4645390070922,7.023404255319151,14.77375886524822,13.611428571428569,-2.64835216508652,6.642312142317703,14.028462960670009,12.39850084324954,Злаковые,Озимая,0.18381315799432008,0.38109211300144796,0.7452959045782119
52,468,2023 62.22.04.001.00,Рязань,Пшеница,2022-09-20,2023-09-01,0.5321078397375018,4.37,3.07,-1.8400000000000007,0.0904347826086962,18.318260869565226,19.188372093023247,-1.64449470341034,-0.9590154689114578,18.639913535359664,19.837504669461133,Злаковые,Озимая,-0.19550529658966065,1.049450251520154,-0.3216526657944385
53,469,2023 62.22.04.003.00,Рязань,Пшеница,2022-09-20,2023-08-31,0.5599426387309457,4.37,3.28,-1.8400000000000007,0.0904347826086962,18.318260869565226,19.188372093023247,-1.64449470341034,-0.9590154689114578,18.639913535359664,19.837504669461133,Злаковые,Озимая,-0.19550529658966065,1.049450251520154,-0.3216526657944385
54,470,2023 62.23.06.058.00,Рязань,Пшеница,2022-09-20,2023-08-26,2.5611947833443605,3.9,46.61,-1.7017699115044258,-0.375221238938053,18.01946902654868,19.258823529411764,-1.5081140786919391,-1.566337837221486,18.335244515337944,19.682135283936866,Злаковые,Озимая,-0.19365583281248666,1.191116598283433,-0.31577548878926365
55,477,2023 62.24.12.001.00,Рязань,Ячмень,2022-09-21,2023-08-08,0.1589012825858561,3.6,0.62,-1.2925233644859824,-2.306542056074768,16.91308411214954,18.738750000000003,-1.1644354381598971,-3.319504680869066,17.251018542622127,18.828201225011444,Злаковые,Озимая,-0.12808792632608523,1.012962624794298,-0.3379344304725862
56,478,2023 62.24.14.003.00,Рязань,Соя,2022-09-21,2023-09-23,0.0,1.7,0.0,-2.4131147540983617,2.1081967213114754,18.41639344262295,18.714130434782604,-2.2278834009853026,1.3746659598815487,18.343517553850923,18.65518900388172,Бобовые,Озимая,-0.18523135311305916,0.7335307614299267,0.07287588877202822
57,484,2023 62.24.12.004.00,Рязань,Ячмень,2022-09-22,2023-08-08,0.21197025071608452,3.6,0.85,-1.6738317757009362,-2.100934579439253,17.158878504672902,19.020000000000007,-1.4306596528065467,-3.186178589788238,17.314400273408122,18.94409833526907,Злаковые,Озимая,-0.2431721228943895,1.085244010348985,-0.15552176873521972
58,504,2023 36.05.07.057.01,Воронеж,Вика,2022-10-09,2023-06-19,0.0,4.1,0.0,-4.2511904761904775,-4.672619047619047,12.432142857142852,14.320634920634916,-3.80300371725853,-7.292002645706574,11.59689492874642,13.703901739615256,Злаковые,Озимая,-0.4481867589319477,2.619383598087527,0.8352479283964325
59,505,2023 36.05.07.079.00,Воронеж,Вика,2022-10-09,2023-06-19,0.0,4.1,0.0,-4.2511904761904775,-4.672619047619047,12.432142857142852,14.320634920634916,-3.80300371725853,-7.292002645706574,11.59689492874642,13.703901739615256,Злаковые,Озимая,-0.4481867589319477,2.619383598087527,0.8352479283964325
60,531,2023 36.05.07.077.02,Воронеж,Вика,2022-10-20,2023-06-11,0.0,4.1,0.0,-5.889743589743588,-5.729487179487179,11.339743589743588,12.437931034482755,-5.247246379649144,-7.334597148287109,11.56086599245203,12.89671969884844,Злаковые,Озимая,-0.6424972100944446,1.6051099687999306,-0.22112240270844197
61,534,2023 46.22.01.025.00,Курск,Пшеница,2023-03-11,2023-08-26,2.7616541571870017,5.0,74.13,5.964285714285715,15.883928571428577,20.525,20.292857142857144,3.9265332165294056,16.112672786224625,20.125727881706386,20.03515666173367,Злаковые,Яровая,2.0377524977563097,-0.22874421479604834,0.399272118293613
62,535,2023 46.22.05.026.00,Курск,Овёс,2023-03-24,2023-08-13,1.1637883616283602,4.9,10.79,8.327659574468088,15.308510638297872,20.874468085106383,21.591428571428565,6.755656536911036,16.1535727998721,20.133767463512765,20.4892034247736,Злаковые,Яровая,1.5720030375570522,-0.84506216157423,0.7407006215936178
63,536,2023 46.22.05.021.00,Курск,Овёс,2023-03-25,2023-08-13,2.2058044448257457,4.9,39.58,7.887234042553191,15.731914893617024,21.03191489361702,21.568571428571428,6.925564794707034,16.418438411309243,20.188881778877093,20.50821475559801,Злаковые,Яровая,0.9616692478461566,-0.6865235176922191,0.8430331147399279
64,537,2023 46.22.05.030.00,Курск,Овёс,2023-03-26,2023-08-14,1.6348271464389197,4.9,20.23,7.927659574468084,16.10212765957447,21.01914893617021,21.44857142857143,7.232487843282923,16.634413477287445,20.22419003738738,20.504722450139248,Злаковые,Яровая,0.6951717311851606,-0.5322858177129746,0.7949588987828307
65,538,2023 46.22.05.028.00,Курск,Овёс,2023-03-27,2023-08-13,1.7592643875451253,4.9,23.56,8.402173913043477,16.310869565217395,20.92826086956521,21.437142857142863,7.379719574240161,16.44554441025455,20.194743809474826,20.29984242997485,Злаковые,Яровая,1.0224543388033158,-0.13467484503715355,0.7335170600903851
66,539,2023 46.22.02.019.00,Курск,Пшеница,2023-03-28,2023-09-13,1.039188868197309,5.2,9.5,9.726785714285713,18.178571428571438,18.68214285714286,18.41428571428572,8.801986854431414,18.29058030686406,18.262530707350784,17.76376796433927,Злаковые,Яровая,0.9247988598542989,-0.11200887829262385,0.4196121497920764
67,540,2023 46.22.02.020.00,Курск,Пшеница,2023-03-28,2023-09-12,1.0693419063679965,5.2,9.95,9.726785714285713,18.178571428571438,18.68214285714286,18.41428571428572,8.801986854431414,18.29058030686406,18.262530707350784,17.76376796433927,Злаковые,Яровая,0.9247988598542989,-0.11200887829262385,0.4196121497920764
68,541,2023 46.22.05.023.00,Курск,Овёс,2023-03-28,2023-08-14,1.7910789656291501,4.9,24.48,8.882608695652173,16.20652173913044,20.64130434782609,21.09428571428572,7.6980677397499795,16.577746158779323,20.052922194694236,20.0778033765486,Злаковые,Яровая,1.184540955902194,-0.37122441964888253,0.5883821531318532
69,542,2023 46.22.02.021.00,Курск,Пшеница,2023-03-29,2023-09-12,0.9658132285552623,5.2,8.459999999999999,9.969642857142857,18.042857142857148,18.539285714285715,18.09761904761905,9.12111649096762,18.41075910326788,18.13138089240625,17.597973672346498,Злаковые,Яровая,0.8485263661752374,-0.3679019604107303,0.4079048218794661
70,543,2023 46.22.02.013.00,Курск,Пшеница,2023-03-30,2023-09-11,1.6055843431181105,5.2,20.700000000000003,9.934545454545452,18.02363636363637,18.925454545454546,18.62682926829269,9.229762912365196,18.348208310420805,18.32331687759764,17.7920131270425,Злаковые,Яровая,0.704782542180256,-0.3245719467844346,0.6021376678569048
71,544,2023 46.22.02.022.00,Курск,Пшеница,2023-03-30,2023-09-12,1.5463342588174869,5.2,19.21,9.934545454545452,18.02363636363637,18.925454545454546,18.62682926829269,9.229762912365196,18.348208310420805,18.32331687759764,17.7920131270425,Злаковые,Яровая,0.704782542180256,-0.3245719467844346,0.6021376678569048
72,545,2023 46.22.05.012.00,Курск,Пшеница,2023-04-03,2023-09-10,1.903828203621,5.2,29.700000000000003,11.735849056603774,18.98679245283019,19.18490566037736,19.01000000000001,9.717190325620324,18.582268482130665,18.650585423977613,18.032529383006896,Злаковые,Яровая,2.01865873098345,0.4045239706995254,0.534320236399747
73,546,2023 46.22.05.013.00,Курск,Пшеница,2023-04-03,2023-09-09,2.0120785225802744,5.2,33.690000000000005,11.735849056603774,18.98679245283019,19.18490566037736,19.01000000000001,9.717190325620324,18.582268482130665,18.650585423977613,18.032529383006896,Злаковые,Яровая,2.01865873098345,0.4045239706995254,0.534320236399747
74,547,2023 46.22.02.010.00,Курск,Пшеница,2023-04-04,2023-09-11,1.8777018990287795,5.2,28.8,12.220754716981132,19.045283018867927,19.005660377358492,18.772500000000004,9.989459503815976,18.75106991431921,18.610035658606456,17.957535191857595,Злаковые,Яровая,2.231295213165156,0.2942131045487173,0.3956247187520354
75,548,2023 46.22.02.016.00,Курск,Пшеница,2023-04-04,2023-08-18,2.199359049864852,5.2,41.7,11.162222222222224,18.2,20.98444444444444,20.723529411764705,9.08043116628299,17.31281928971396,20.386775998325135,20.12162571001388,Злаковые,Яровая,2.0817910559392345,0.8871807102860387,0.5976684461193038
76,549,2023 46.22.02.017.00,Курск,Пшеница,2023-04-04,2023-08-18,1.5549004951689256,5.2,19.42,11.162222222222224,18.2,20.98444444444444,20.723529411764705,9.08043116628299,17.31281928971396,20.386775998325135,20.12162571001388,Злаковые,Яровая,2.0817910559392345,0.8871807102860387,0.5976684461193038
77,550,2023 46.22.02.018.00,Курск,Пшеница,2023-04-04,2023-08-18,1.613276688741266,5.2,20.9,11.162222222222224,18.2,20.98444444444444,20.723529411764705,9.08043116628299,17.31281928971396,20.386775998325135,20.12162571001388,Злаковые,Яровая,2.0817910559392345,0.8871807102860387,0.5976684461193038
78,551,2023 36.14.21.024.00,Воронеж,Ячмень,2023-04-05,2023-08-07,1.4264761507527224,5.0,15.82,10.746341463414632,17.751219512195124,20.32926829268293,20.877419354838715,9.004352567915925,16.784392468935515,20.43709192972587,20.396493470130505,Злаковые,Яровая,1.7419888954987073,0.9668270432596096,-0.10782363704294085
79,552,2023 46.22.01.014.01,Курск,Пшеница,2023-04-05,2023-09-12,1.6715320422298952,3.84,16.59,12.358490566037732,18.76037735849057,19.109433962264152,18.68500000000001,10.3539432780854,18.873838908208413,18.530493943693727,17.850550054662474,Злаковые,Яровая,2.0045472879523327,-0.11346154971784372,0.5789400185704245
80,553,2023 46.22.02.011.00,Курск,Пшеница,2023-04-05,2023-08-26,1.5536812306407197,5.2,19.39,11.489583333333329,18.558333333333334,20.42083333333333,20.35833333333333,9.711899767926612,18.34154273786185,19.8501246393203,19.79586853032356,Злаковые,Яровая,1.7776835654067167,0.21679059547148327,0.5707086940130317
81,554,2023 46.22.05.022.00,Курск,Пшеница,2023-04-05,2023-08-19,1.5401702779285225,5.2,19.06,11.191111111111107,18.05333333333333,21.084444444444447,21.13823529411765,9.49621612101874,17.498566996266746,20.38364837728533,20.16709550283528,Злаковые,Яровая,1.6948949900923669,0.5547663370665852,0.7007960671591178
82,555,2023 36.14.07.041.00,Воронеж,Ячмень,2023-04-06,2023-08-07,0.8424288832756998,5.0,6.61,10.81219512195122,17.953658536585365,20.25365853658537,20.47741935483872,9.226188115539692,16.925436128863108,20.3386287133864,20.25046984169145,Злаковые,Яровая,1.5860070064115277,1.0282224077222573,-0.08497017680102914
83,556,2023 36.14.11.023.01,Воронеж,Ячмень,2023-04-06,2023-08-07,0.4485245975686114,5.0,2.83,10.81219512195122,17.953658536585365,20.25365853658537,20.47741935483872,9.226188115539692,16.925436128863108,20.3386287133864,20.25046984169145,Злаковые,Яровая,1.5860070064115277,1.0282224077222573,-0.08497017680102914
84,557,2023 36.14.11.024.01,Воронеж,Ячмень,2023-04-06,2023-08-07,0.6184236343640089,5.0,4.28,10.81219512195122,17.953658536585365,20.25365853658537,20.47741935483872,9.226188115539692,16.925436128863108,20.3386287133864,20.25046984169145,Злаковые,Яровая,1.5860070064115277,1.0282224077222573,-0.08497017680102914
85,558,2023 36.14.11.025.01,Воронеж,Ячмень,2023-04-06,2023-08-07,0.5933268452777343,5.0,4.05,10.81219512195122,17.953658536585365,20.25365853658537,20.47741935483872,9.226188115539692,16.925436128863108,20.3386287133864,20.25046984169145,Злаковые,Яровая,1.5860070064115277,1.0282224077222573,-0.08497017680102914
86,559,2023 36.14.19.056.00,Воронеж,Люцерна,2023-04-06,2023-08-10,0.8435063866509416,3.02,4.0,10.954761904761906,17.96666666666667,20.61190476190476,20.47741935483872,9.35127887469351,17.10132295738611,20.257364744149108,20.25046984169145,Бобовые,Яровая,1.6034830300683964,0.8653437092805589,0.354540017755653
87,560,2023 46.22.01.014.02,Курск,Пшеница,2023-04-06,2023-09-12,1.6052625410236199,3.84,15.28,12.40188679245283,18.815094339622643,18.93962264150943,18.335,10.571940696564536,18.903451336896257,18.33176043463656,17.639589689714576,Злаковые,Яровая,1.8299460958882943,-0.08835699727361401,0.6078622068728698
88,561,2023 46.22.02.002.00,Курск,Пшеница,2023-04-06,2023-09-01,1.6262193893961039,5.2,21.24,11.575510204081631,18.76734693877551,20.12653061224489,19.813513513513502,9.992795984885383,18.60954078329865,19.38985563370634,19.13770774336681,Злаковые,Яровая,1.582714219196248,0.15780615547685883,0.7366749785385487
89,562,2023 46.22.03.036.00,Курск,Ячмень,2023-04-06,2023-08-13,0.6356600896422637,5.37,4.77,11.113953488372092,18.006976744186044,20.76279069767442,20.975,9.48241942599471,17.31599698501997,20.14393324540385,19.978300687593883,Злаковые,Яровая,1.6315340623773817,0.6909797591660727,0.6188574522705679
90,563,2023 46.28.11.006.00,Курск,Ячмень,2023-04-06,2023-08-12,1.7775012886009989,5.18,25.46,11.113953488372092,18.006976744186044,20.76279069767442,20.975,9.48241942599471,17.31599698501997,20.14393324540385,19.978300687593883,Злаковые,Яровая,1.6315340623773817,0.6909797591660727,0.6188574522705679
91,564,2023 36.02.02.039.00,Воронеж,Люцерна,2023-04-07,2023-08-09,0.5562431034567834,2.97,2.21,10.639024390243902,17.717073170731705,20.219512195121943,19.98064516129032,9.43720834159561,16.99357969422401,20.16685421752241,20.079836301853007,Бобовые,Яровая,1.2018160486482916,0.723493476507695,0.05265797759953372
92,565,2023 36.11.06.002.00,Воронеж,Ячмень,2023-04-07,2023-08-08,0.3506568716131693,5.0,2.1,10.639024390243902,17.717073170731705,20.219512195121943,19.98064516129032,9.43720834159561,16.99357969422401,20.16685421752241,20.079836301853007,Злаковые,Яровая,1.2018160486482916,0.723493476507695,0.05265797759953372
93,566,2023 36.14.07.042.00,Воронеж,Ячмень,2023-04-07,2023-08-07,1.215506040139609,5.0,11.86,10.639024390243902,17.717073170731705,20.219512195121943,19.57333333333333,9.43720834159561,16.99357969422401,20.16685421752241,20.178879625735917,Злаковые,Яровая,1.2018160486482916,0.723493476507695,0.05265797759953372
94,567,2023 36.14.07.066.00,Воронеж,Люцерна,2023-04-07,2023-07-24,0.5227541946312645,3.0,2.06,10.119444444444444,17.83611111111111,18.422222222222217,19.418518518518518,8.741021153267088,16.15391954184846,19.77390751708044,20.139896362229905,Бобовые,Яровая,1.3784232911773557,1.682191569262649,-1.3516852948582212
95,568,2023 36.14.11.032.01,Воронеж,Ячмень,2023-04-07,2023-08-06,1.6646833866600788,5.0,21.42,10.445,17.775,19.7275,19.57333333333333,9.32130928184282,16.818114308530827,20.06169630466779,20.178879625735917,Злаковые,Яровая,1.1236907181571798,0.9568856914691715,-0.3341963046677918
96,569,2023 36.14.19.030.00,Воронеж,Ячмень,2023-04-07,2023-08-31,1.5610876514930538,5.0,18.820000000000004,11.244897959183673,18.89183673469388,19.785714285714285,20.038888888888884,10.19040590690297,18.611442008080243,19.208047700233088,19.45105713398934,Злаковые,Яровая,1.0544920522807022,0.2803947266136362,0.5776665854811966
97,570,2023 36.14.19.036.00,Воронеж,Люцерна,2023-04-07,2023-08-10,0.8908031013540066,3.02,4.34,10.80952380952381,17.70238095238095,20.402380952380945,19.98064516129032,9.569425347287266,17.15801639964234,20.067483704793943,20.079836301853007,Бобовые,Яровая,1.2400984622365439,0.5443645527386103,0.33489724758700135
98,571,2023 36.14.19.037.00,Воронеж,Люцерна,2023-04-07,2023-08-10,0.8146026404685924,3.02,3.8,10.80952380952381,17.70238095238095,20.402380952380945,19.98064516129032,9.569425347287266,17.15801639964234,20.067483704793943,20.079836301853007,Бобовые,Яровая,1.2400984622365439,0.5443645527386103,0.33489724758700135
99,572,2023 46.22.01.002.00,Курск,Ячмень,2023-04-07,2023-08-16,1.7279928508690658,5.18,23.98,10.913636363636364,18.238636363636363,20.402272727272724,20.85757575757576,9.801869253677792,17.52491272426721,20.036722250363177,19.74253449125401,Злаковые,Яровая,1.1117671099585724,0.7137236393691531,0.36555047690954723
100,573,2023 46.22.01.003.00,Курск,Пшеница,2023-04-07,2023-08-30,2.4350158801745354,5.0,52.08000000000001,11.241666666666667,18.95833333333333,19.6125,20.038888888888884,10.118407249475643,18.42211511919616,19.549406640967195,19.45105713398934,Злаковые,Яровая,1.123259417191024,0.5362182141371683,0.06309335903280555
101,574,2023 46.22.01.005.00,Курск,Пшеница,2023-04-07,2023-09-01,1.7783364488959144,5.0,24.6,11.244897959183673,18.89183673469388,19.785714285714285,19.77297297297297,10.19040590690297,18.611442008080243,19.208047700233088,18.92034299918804,Злаковые,Яровая,1.0544920522807022,0.2803947266136362,0.5776665854811966
102,575,2023 46.22.01.006.00,Курск,Пшеница,2023-04-07,2023-09-01,1.6467336971777973,5.0,20.95,11.244897959183673,18.89183673469388,19.785714285714285,19.77297297297297,10.19040590690297,18.611442008080243,19.208047700233088,18.92034299918804,Злаковые,Яровая,1.0544920522807022,0.2803947266136362,0.5776665854811966
103,576,2023 46.22.01.011.00,Курск,Пшеница,2023-04-07,2023-08-28,2.4006188332654115,5.0,50.15000000000001,11.241666666666667,18.95833333333333,19.6125,20.038888888888884,10.118407249475643,18.42211511919616,19.549406640967195,19.45105713398934,Злаковые,Яровая,1.123259417191024,0.5362182141371683,0.06309335903280555
104,577,2023 46.22.01.014.03,Курск,Пшеница,2023-04-07,2023-09-11,2.781178030374381,3.84,58.13,11.982692307692307,18.68653846153846,18.98653846153846,18.77179487179487,10.673933145857442,18.79182852852,18.3603365442345,17.907901151269154,Злаковые,Яровая,1.3087591618348657,-0.10529006698153864,0.626201917303959
105,578,2023 46.28.11.001.00,Курск,Ячмень,2023-04-07,2023-08-10,2.0835354667234585,5.18,36.43,10.80952380952381,17.70238095238095,20.402380952380945,19.98064516129032,9.569425347287266,17.15801639964234,20.067483704793943,20.079836301853007,Злаковые,Яровая,1.2400984622365439,0.5443645527386103,0.33489724758700135
106,579,2023 46.28.11.008.00,Курск,Ячмень,2023-04-07,2023-08-14,1.9442540625603337,5.18,31.02,10.888372093023255,17.948837209302326,20.386046511627907,20.38125,9.688523013629425,17.358335654022266,19.994072488257533,19.82318110237945,Злаковые,Яровая,1.1998490793938306,0.5905015552800599,0.39197402337037346
107,581,2023 62.01.01.018.00,Рязань,Пшеница,2023-04-07,2023-08-07,0.6046785325723372,4.37,3.63,10.639024390243902,17.717073170731705,20.219512195121943,19.57333333333333,9.43720834159561,16.99357969422401,20.16685421752241,20.178879625735917,Злаковые,Яровая,1.2018160486482916,0.723493476507695,0.05265797759953372
108,582,2023 36.02.02.020.00,Воронеж,Люцерна,2023-04-08,2023-08-17,0.5328045304847658,2.97,2.09,10.677272727272726,18.09090909090909,19.82045454545455,20.312121212121216,10.009810000643911,17.54642979790497,19.852973523343188,19.58228063151843,Бобовые,Яровая,0.6674627266288145,0.5444792930041196,-0.032518977888639
109,583,2023 36.14.07.065.00,Воронеж,Люцерна,2023-04-08,2023-07-22,0.5557989894087219,3.0,2.23,9.91142857142857,17.245714285714282,17.859999999999996,18.78846153846153,8.878133952768101,15.828392538683453,19.7923299734528,20.070217490842488,Бобовые,Яровая,1.0332946186604683,1.4173217470308295,-1.9323299734528057
110,584,2023 36.14.19.015.00,Воронеж,Ячмень,2023-04-08,2023-08-30,1.8748743759385618,5.0,27.6,10.914583333333333,18.71666666666667,19.23958333333333,19.811111111111103,10.32762023178944,18.368072483276038,19.389851517061157,19.278712413067385,Злаковые,Яровая,0.5869631015438923,0.348594183390631,-0.15026818372782813
111,585,2023 36.14.19.051.00,Воронеж,Люцерна,2023-04-08,2023-08-10,0.6067376693724142,3.02,2.52,10.524390243902438,17.36341463414634,19.768292682926827,19.367741935483867,9.667770506973364,17.01888337048693,19.967539228114408,19.825924742110328,Бобовые,Яровая,0.8566197369290744,0.34453126365941245,-0.1992465451875809
112,586,2023 36.14.21.017.00,Воронеж,Ячмень,2023-04-08,2023-08-04,1.0818051703517284,5.0,9.75,10.11025641025641,17.36153846153846,19.087179487179483,19.06896551724138,9.439100826905706,16.616836191862745,19.895477840813207,19.97566786982525,Злаковые,Яровая,0.6711555833507035,0.7447022696757131,-0.8082983536337238
113,587,2023 36.14.21.023.00,Воронеж,Ячмень,2023-04-08,2023-08-03,1.584325211619025,5.0,19.38,10.11025641025641,17.36153846153846,19.087179487179483,19.06896551724138,9.439100826905706,16.616836191862745,19.895477840813207,19.97566786982525,Злаковые,Яровая,0.6711555833507035,0.7447022696757131,-0.8082983536337238
114,588,2023 36.14.21.034.00,Воронеж,Ячмень,2023-04-08,2023-08-04,1.013780353151412,5.0,8.78,10.11025641025641,17.36153846153846,19.087179487179483,19.06896551724138,9.439100826905706,16.616836191862745,19.895477840813207,19.97566786982525,Злаковые,Яровая,0.6711555833507035,0.7447022696757131,-0.8082983536337238
115,590,2023 46.22.01.009.00,Курск,Пшеница,2023-04-08,2023-08-31,1.9881482832334452,5.0,31.51,10.914583333333333,18.71666666666667,19.23958333333333,19.811111111111103,10.32762023178944,18.368072483276038,19.389851517061157,19.278712413067385,Злаковые,Яровая,0.5869631015438923,0.348594183390631,-0.15026818372782813
116,591,2023 46.22.01.010.00,Курск,Пшеница,2023-04-08,2023-08-31,0.9887974226609031,5.0,8.44,10.914583333333333,18.71666666666667,19.23958333333333,19.811111111111103,10.32762023178944,18.368072483276038,19.389851517061157,19.278712413067385,Злаковые,Яровая,0.5869631015438923,0.348594183390631,-0.15026818372782813
117,592,2023 46.22.01.015.00,Курск,Пшеница,2023-04-08,2023-09-01,2.451694515581887,5.0,53.040000000000006,10.90408163265306,18.720408163265308,19.34081632653061,19.811111111111103,10.408141670563277,18.55485833603148,19.014775527912565,19.278712413067385,Злаковые,Яровая,0.49593996208978375,0.1655498272338285,0.32604079861804536
