index,field_id,region,crop,end_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3,delta_t4,dif_1,dif_2,dif_3,dif_4
369,2023 36.05.07.060.00,Воронеж,Сорго,2023-06-04,2023-11-14,0.4366733145620054,3.47,1.9,19.048780487804883,20.717073170731705,14.61463414634146,5.790243902439025,19.362057968140657,19.396969122754346,12.795149905774682,4.887670912662173,Злаковые,Яровая,-0.3132774803357741,1.3201040479773596,1.8194842405667782,0.9025729897768517,-7.139024390243904,-4.603124999999999,-5.419512195121953,-6.453658536585365
379,2023 62.22.04.004.00,Рязань,Пшеница,2023-04-22,2023-09-05,0.5321078397375018,4.37,3.07,12.976470588235292,18.41176470588235,19.832352941176477,19.708823529411763,11.246975131516024,18.00905537853785,19.86236123662325,18.477013839250688,Злаковые,Яровая,1.7294954567192686,0.4027093273444997,-0.030008295446773303,1.231809690161075,-9.975,-6.300000000000001,-6.771428571428572,-3.866666666666664
380,2023 62.22.04.007.00,Рязань,Пшеница,2023-04-19,2023-09-13,0.5467845541534345,4.37,3.18,12.745945945945946,17.932432432432435,21.008108108108114,17.22162162162162,11.085486706218417,17.777196755949454,20.168257487635447,17.04825127554154,Злаковые,Яровая,1.6604592397275297,0.15523567648298098,0.8398506204726672,0.1733703460800804,-6.109756097560974,-12.034146341463412,-6.039024390243903,-6.0414634146341495
381,2023 62.24.14.004.00,Рязань,Соя,2023-05-08,2023-09-21,0.0,1.7,0.0,17.211764705882356,18.52058823529412,20.591176470588238,15.432352941176472,15.120552367288376,19.701876049973688,19.915260508681392,15.675363444050816,Бобовые,Яровая,2.09121233859398,-1.1812878146795676,0.6759159619068456,-0.24301050287434478,-7.975,-7.551724137931032,-4.612195121951217,-5.666666666666666
383,2023 62.24.14.008.00,Рязань,Соя,2023-05-09,2023-09-24,0.0,1.7,0.0,17.4,18.429411764705883,20.45,15.694117647058828,15.338336920133909,19.7395566186844,19.776211890243903,15.65817740202857,Бобовые,Яровая,2.06166307986609,-1.3101448539785174,0.6737881097560958,0.0359402450302575,-5.108333333333334,-6.69375,-4.717073170731707,-5.666666666666666
390,2023 62.24.14.007.00,Рязань,Соя,2023-05-09,2023-09-24,0.0,1.7,0.0,17.4,18.429411764705883,20.45,15.694117647058828,15.338336920133909,19.7395566186844,19.776211890243903,15.65817740202857,Бобовые,Яровая,2.06166307986609,-1.3101448539785174,0.6737881097560958,0.0359402450302575,-5.108333333333334,-6.69375,-4.717073170731707,-5.666666666666666
398,2023 62.22.04.005.00,Рязань,Пшеница,2023-04-22,2023-09-06,0.5240106295048823,4.37,3.01,12.976470588235292,18.41176470588235,19.832352941176477,19.708823529411763,11.246975131516024,18.00905537853785,19.86236123662325,18.477013839250688,Злаковые,Яровая,1.7294954567192686,0.4027093273444997,-0.030008295446773303,1.231809690161075,-9.975,-6.300000000000001,-6.771428571428572,-3.866666666666664
402,2023 62.22.04.002.00,Рязань,Пшеница,2023-04-23,2023-09-01,0.5076168197292059,4.37,2.89,12.469696969696969,18.209090909090907,19.912121212121217,19.85757575757576,11.295713229859572,18.049347288282544,19.865881353349437,18.67313020746736,Злаковые,Яровая,1.1739837398373965,0.15974362080836357,0.04623985877178072,1.1844455501084,-7.975,-6.300000000000001,-5.568571428571428,-2.9780487804878035
403,2023 62.24.14.001.00,Рязань,Соя,2023-05-08,2023-09-22,0.0,1.7,0.0,17.211764705882356,18.52058823529412,20.591176470588238,15.432352941176472,15.120552367288376,19.701876049973688,19.915260508681392,15.675363444050816,Бобовые,Яровая,2.09121233859398,-1.1812878146795676,0.6759159619068456,-0.24301050287434478,-7.975,-7.551724137931032,-4.612195121951217,-5.666666666666666
404,2023 62.24.14.002.00,Рязань,Соя,2023-05-08,2023-09-23,0.0,1.7,0.0,17.211764705882356,18.52058823529412,20.591176470588238,15.432352941176472,15.120552367288376,19.701876049973688,19.915260508681392,15.675363444050816,Бобовые,Яровая,2.09121233859398,-1.1812878146795676,0.6759159619068456,-0.24301050287434478,-7.975,-7.551724137931032,-4.612195121951217,-5.666666666666666
406,2023 36.05.07.066.00,Воронеж,Сорго,2023-06-04,2023-11-16,0.9901516582819835,3.47,5.87,19.048780487804883,20.717073170731705,14.61463414634146,5.790243902439025,19.362057968140657,19.396969122754346,12.795149905774682,4.887670912662173,Злаковые,Яровая,-0.3132774803357741,1.3201040479773596,1.8194842405667782,0.9025729897768517,-7.139024390243904,-4.603124999999999,-5.419512195121953,-6.453658536585365
408,2023 62.22.04.001.00,Рязань,Пшеница,2023-04-24,2023-09-01,0.5321078397375018,4.37,3.07,12.453125000000002,17.71875,19.58125,19.509375,11.450470020325206,17.89744375085682,19.93693367784667,18.638968996555736,Злаковые,Яровая,1.002654979674796,-0.17869375085681938,-0.3556836778466703,0.8704060034442627,-7.073170731707316,-7.934146341463411,-5.222857142857146,-3.321951219512192
409,2023 62.22.04.003.00,Рязань,Пшеница,2023-04-23,2023-08-31,0.5599426387309457,4.37,3.28,12.503125,18.0125,19.82187500000001,19.984375,11.222256097560978,17.79888735852105,19.92585342477439,18.77720245056996,Злаковые,Яровая,1.280868902439023,0.21361264147894943,-0.10397842477438246,1.207172549430041,-7.975,-6.300000000000001,-5.568571428571428,-2.9780487804878035
410,2023 62.23.06.058.00,Рязань,Пшеница,2023-04-28,2023-08-26,2.5611947833443605,3.9,46.61,14.373333333333337,18.51,20.189999999999998,20.49,12.58984191508582,18.071757872665334,20.165568737277223,19.034643154102,Злаковые,Яровая,1.7834914182475163,0.43824212733466794,0.02443126272277496,1.4553568458979989,-8.119512195121953,-9.45609756097561,-5.799999999999999,-3.1268292682926866
416,2023 62.24.12.001.00,Рязань,Ячмень,2023-04-13,2023-08-08,0.1589012825858561,3.6,0.62,10.855172413793104,17.19655172413793,18.32413793103448,19.63448275862069,9.445437342304457,15.646328288206403,18.73443775459545,19.881933053804907,Злаковые,Яровая,1.4097350714886474,1.5502234359315263,-0.4102998235609725,-0.24745029518421902,-5.765853658536589,-6.136666666666667,-9.446341463414637,-4.900000000000002
417,2023 62.24.14.003.00,Рязань,Соя,2023-05-10,2023-09-23,0.0,1.7,0.0,17.349999999999998,19.31764705882353,20.53235294117647,15.86470588235294,15.29119041925713,19.85810144299476,19.747245295931663,15.54109725696241,Бобовые,Яровая,2.0588095807428672,-0.5404543841712304,0.7851076452448069,0.3236086253905306,-3.746341463414632,-6.456097560975609,-5.097560975609756,-5.666666666666666
422,2023 62.24.12.004.00,Рязань,Ячмень,2023-04-11,2023-08-08,0.21197025071608452,3.6,0.85,10.513333333333332,16.676666666666666,18.13333333333333,19.676666666666662,8.91983288166215,15.415313016608332,19.027274802320527,19.979197323848243,Злаковые,Яровая,1.593500451671181,1.261353650058334,-0.8939414689871974,-0.3025306571815811,-5.26829268292683,-6.109756097560974,-7.934146341463411,-6.69375
440,2023 36.05.07.057.01,Воронеж,Вика,2022-10-22,2023-06-19,0.0,4.1,0.0,-5.771666666666666,-7.031666666666664,2.0983333333333336,13.590000000000002,-3.842951499266111,-9.70807618527984,0.4959385267202035,14.621731232483407,Злаковые,Озимая,-1.9287151674005547,2.676409518613176,1.6023948066131302,-1.0317312324834056,-17.7625,-16.048780487804876,-4.65,-9.975
441,2023 36.05.07.079.00,Воронеж,Вика,2022-10-18,2023-06-19,0.0,4.1,0.0,-4.804918032786886,-7.114754098360655,1.5360655737704916,15.454098360655736,-3.379527615609476,-9.743646438105712,0.2075927829422154,14.35131281886578,Злаковые,Озимая,-1.42539041717741,2.6288923397450565,1.3284727908282763,1.102785541789956,-13.0175,-14.92439024390244,-7.934146341463415,-8.148780487804881
467,2023 36.05.07.077.02,Воронеж,Вика,2022-10-23,2023-06-11,0.0,4.1,0.0,-5.837931034482759,-7.805172413793103,0.6931034482758613,12.551724137931032,-3.9083495714793863,-9.56809980237435,-0.8609838197596876,13.476717482176047,Злаковые,Озимая,-1.9295814630033727,1.7629273885812475,1.5540872680355489,-0.9249933442450153,-17.619999999999997,-15.12682926829268,-5.81951219512195,-9.975
470,2023 46.22.01.025.00,Курск,Пшеница,2023-04-12,2023-08-26,2.7616541571870017,5.0,74.13,10.538235294117648,17.867647058823533,17.779411764705884,20.22058823529412,9.708351267336203,16.239159055233927,19.68180438130537,19.67335207346057,Злаковые,Яровая,0.8298840267814445,1.6284880035896059,-1.902392616599485,0.5472361618335491,-6.839024390243903,-7.073170731707316,-9.353658536585364,-5.297560975609761
471,2023 46.22.05.026.00,Курск,Овёс,2023-03-24,2023-08-13,1.1637883616283602,4.9,10.79,7.04,13.400000000000002,19.59142857142857,19.897142857142857,5.259767711962834,13.398771876892743,18.27229036004646,20.2054980339257,Злаковые,Яровая,1.7802322880371664,0.0012281231072588383,1.3191382113821106,-0.3083551767828432,-10.402439024390244,-9.825806451612904,-5.891666666666668,-6.69375
472,2023 46.22.05.021.00,Курск,Овёс,2023-03-25,2023-08-13,2.2058044448257457,4.9,39.58,7.237142857142856,12.48285714285714,19.154285714285717,20.234285714285715,5.406314363143632,13.530243238698096,18.27083128132997,20.24116102269845,Злаковые,Яровая,1.830828493999224,-1.047386095840956,0.8834544329557481,-0.006875308412734427,-11.77560975609756,-9.825806451612904,-5.891666666666668,-5.799999999999999
473,2023 46.22.05.030.00,Курск,Овёс,2023-03-26,2023-08-14,1.6348271464389197,4.9,20.23,7.477142857142855,12.639999999999995,18.60857142857143,20.23428571428571,5.704585753000387,13.754130377621332,18.37392243297553,20.30784980512199,Злаковые,Яровая,1.772557104142468,-1.1141303776213363,0.2346489955959008,-0.07356409083627824,-11.77560975609756,-9.825806451612904,-6.456097560975609,-4.900000000000002
474,2023 46.22.05.028.00,Курск,Овёс,2023-03-28,2023-08-13,1.7592643875451253,4.9,23.56,8.399999999999999,13.485294117647058,18.058823529411768,21.56176470588235,6.1495735692651055,13.869988793908052,18.59376916269279,20.54962117256106,Злаковые,Яровая,2.250426430734893,-0.3846946762609935,-0.5349456332810227,1.0121435333212894,-9.25121951219512,-8.119512195121953,-8.604878048780488,-3.6682926829268254
475,2023 46.22.02.019.00,Курск,Пшеница,2023-03-28,2023-09-13,1.039188868197309,5.2,9.5,8.826190476190476,15.635714285714286,19.93571428571429,18.23095238095238,7.23334217942794,15.771377548527555,19.879835636428545,17.742985223899858,Злаковые,Яровая,1.5928482967625355,-0.13566326281326901,0.05587864928574504,0.48796715705252325,-9.25121951219512,-8.148780487804881,-8.604878048780488,-4.717073170731707
476,2023 46.22.02.020.00,Курск,Пшеница,2023-03-28,2023-09-12,1.0693419063679965,5.2,9.95,8.826190476190476,15.635714285714286,19.93571428571429,18.23095238095238,7.23334217942794,15.771377548527555,19.879835636428545,17.742985223899858,Злаковые,Яровая,1.5928482967625355,-0.13566326281326901,0.05587864928574504,0.48796715705252325,-9.25121951219512,-8.148780487804881,-8.604878048780488,-4.717073170731707
477,2023 46.22.05.023.00,Курск,Овёс,2023-03-28,2023-08-14,1.7910789656291501,4.9,24.48,8.748571428571429,13.945714285714288,18.17714285714286,20.945714285714285,6.335056136275649,14.088198173315556,18.76794718661586,20.39455530110025,Злаковые,Яровая,2.41351529229578,-0.1424838876012675,-0.5908043294729985,0.5511589846140339,-9.25121951219512,-8.119512195121953,-8.604878048780488,-4.717073170731707
478,2023 46.22.02.021.00,Курск,Пшеница,2023-03-29,2023-09-12,0.9658132285552623,5.2,8.459999999999999,8.921428571428573,16.06666666666667,20.08571428571429,18.019047619047623,7.602836857981678,15.84708770708931,20.018699327328456,17.620606819122376,Злаковые,Яровая,1.318591713446895,0.21957895957736007,0.06701495838583327,0.39844079992524684,-8.119512195121953,-6.300000000000001,-8.604878048780488,-3.724390243902441
479,2023 46.22.02.013.00,Курск,Пшеница,2023-03-30,2023-09-11,1.6055843431181105,5.2,20.700000000000003,8.909756097560972,16.014634146341468,19.81219512195122,18.37804878048781,7.714439156586689,15.808251879510694,19.991257089567355,18.04408658280984,Злаковые,Яровая,1.1953169409742834,0.20638226683077399,-0.17906196761613558,0.33396219767796964,-11.77560975609756,-7.934146341463411,-7.81219512195122,-3.724390243902441
480,2023 46.22.02.022.00,Курск,Пшеница,2023-03-30,2023-09-12,1.5463342588174869,5.2,19.21,8.909756097560972,16.014634146341468,19.81219512195122,18.37804878048781,7.714439156586689,15.808251879510694,19.991257089567355,18.04408658280984,Злаковые,Яровая,1.1953169409742834,0.20638226683077399,-0.17906196761613558,0.33396219767796964,-11.77560975609756,-7.934146341463411,-7.81219512195122,-3.724390243902441
481,2023 46.22.05.012.00,Курск,Пшеница,2023-04-03,2023-09-10,1.903828203621,5.2,29.700000000000003,10.392500000000002,17.725,19.0,18.612500000000004,8.221575203252034,16.066834961709432,20.134309755380887,17.755007899663006,Злаковые,Яровая,2.1709247967479683,1.6581650382905693,-1.1343097553808867,0.857492100336998,-4.958536585365851,-5.890243902439025,-9.29512195121952,-5.419512195121953
482,2023 46.22.05.013.00,Курск,Пшеница,2023-04-04,2023-09-09,2.0120785225802744,5.2,33.690000000000005,10.615384615384617,18.148717948717948,18.612820512820512,19.758974358974363,8.346006184420819,16.05006228711333,20.074834761903013,18.310853366371656,Злаковые,Яровая,2.2693784309637977,2.0986556616046173,-1.4620142490825003,1.448120992602707,-8.126829268292683,-5.509677419354839,-6.771428571428572,-3.3536585365853675
483,2023 46.22.02.010.00,Курск,Пшеница,2023-04-04,2023-09-11,1.8777018990287795,5.2,28.8,10.727500000000004,18.09,19.1075,18.857500000000005,8.468148712737129,16.24015219335013,20.27359566792319,17.633527492916976,Злаковые,Яровая,2.2593512872628754,1.8498478066498691,-1.1660956679231873,1.2239725070830296,-8.126829268292683,-5.509677419354839,-6.771428571428572,-3.3536585365853675
484,2023 46.22.02.016.00,Курск,Пшеница,2023-04-05,2023-08-18,2.199359049864852,5.2,41.7,10.667647058823528,17.358823529411765,18.344117647058823,20.461764705882352,8.022321855571498,15.301069981497168,19.733699565782253,20.02108092132974,Злаковые,Яровая,2.64532520325203,2.057753547914597,-1.3895819187234295,0.44068378455261126,-7.641463414634147,-4.678048780487806,-6.846341463414632,-4.15625
485,2023 46.22.02.017.00,Курск,Пшеница,2023-04-05,2023-08-18,1.5549004951689256,5.2,19.42,10.667647058823528,17.358823529411765,18.344117647058823,20.461764705882352,8.022321855571498,15.301069981497168,19.733699565782253,20.02108092132974,Злаковые,Яровая,2.64532520325203,2.057753547914597,-1.3895819187234295,0.44068378455261126,-7.641463414634147,-4.678048780487806,-6.846341463414632,-4.15625
486,2023 46.22.02.018.00,Курск,Пшеница,2023-04-05,2023-08-18,1.613276688741266,5.2,20.9,10.667647058823528,17.358823529411765,18.344117647058823,20.461764705882352,8.022321855571498,15.301069981497168,19.733699565782253,20.02108092132974,Злаковые,Яровая,2.64532520325203,2.057753547914597,-1.3895819187234295,0.44068378455261126,-7.641463414634147,-4.678048780487806,-6.846341463414632,-4.15625
487,2023 36.14.21.024.00,Воронеж,Ячмень,2023-04-05,2023-08-07,1.4264761507527224,5.0,15.82,10.329032258064514,16.916129032258063,18.206451612903223,19.896774193548392,7.641712562286915,14.761526175053318,19.06504899259264,20.091598279221422,Злаковые,Яровая,2.6873196957775987,2.154602857204745,-0.8585973796894173,-0.1948240856730301,-7.641463414634147,-5.765853658536589,-6.846341463414632,-6.771428571428572
488,2023 46.22.01.014.01,Курск,Пшеница,2023-04-05,2023-09-12,1.6715320422298952,3.84,16.59,10.712499999999997,18.365,19.245,18.60000000000001,8.901900406504065,16.468676716985247,20.409956484824782,17.56267088183666,Злаковые,Яровая,1.8105995934959314,1.8963232830147518,-1.1649564848247813,1.037329118163349,-7.641463414634147,-5.465853658536584,-6.846341463414632,-4.956097560975611
489,2023 46.22.02.011.00,Курск,Пшеница,2023-04-06,2023-08-26,1.5536812306407197,5.2,19.39,10.562857142857142,17.47714285714286,18.61714285714285,20.47142857142857,8.457158343012,15.780285768788843,19.924444776284496,19.74347300886237,Злаковые,Яровая,2.1056987998451415,1.6968570883540153,-1.307301919141647,0.7279555625662013,-5.26829268292683,-6.300000000000001,-9.782926829268296,-4.15625
490,2023 46.22.05.022.00,Курск,Пшеница,2023-04-06,2023-08-19,1.5401702779285225,5.2,19.06,10.520588235294117,17.27058823529412,18.423529411764704,20.729411764705883,8.269886816515223,15.544340084800568,19.889369263965747,20.03387000749266,Злаковые,Яровая,2.2507014187788936,1.7262481504935518,-1.465839852201043,0.6955417572132241,-5.26829268292683,-6.300000000000001,-9.782926829268296,-4.15625
491,2023 36.14.07.041.00,Воронеж,Ячмень,2023-04-10,2023-08-07,0.8424288832756998,5.0,6.61,10.02,16.3,18.17,20.053333333333335,8.624995483288165,15.26385845025789,19.02732270366264,20.248784742525174,Злаковые,Яровая,1.3950045167118343,1.0361415497421103,-0.8573227036626392,-0.1954514091918398,-5.702439024390243,-6.121951219512196,-8.939024390243905,-7.551724137931032
492,2023 36.14.11.023.01,Воронеж,Ячмень,2023-04-06,2023-08-07,0.4485245975686114,5.0,2.83,9.996774193548386,17.151612903225807,18.041935483870965,20.125806451612902,7.8967916775941935,14.971929309828338,19.22951832142508,20.152214658559547,Злаковые,Яровая,2.099982515954193,2.1796835933974688,-1.187582837554114,-0.026408206946644697,-5.26829268292683,-6.300000000000001,-9.782926829268296,-6.771428571428572
493,2023 36.14.11.024.01,Воронеж,Ячмень,2023-04-06,2023-08-07,0.6184236343640089,5.0,4.28,9.996774193548386,17.151612903225807,18.041935483870965,20.125806451612902,7.8967916775941935,14.971929309828338,19.22951832142508,20.152214658559547,Злаковые,Яровая,2.099982515954193,2.1796835933974688,-1.187582837554114,-0.026408206946644697,-5.26829268292683,-6.300000000000001,-9.782926829268296,-6.771428571428572
494,2023 36.14.11.025.01,Воронеж,Ячмень,2023-04-06,2023-08-07,0.5933268452777343,5.0,4.05,9.996774193548386,17.151612903225807,18.041935483870965,20.125806451612902,7.8967916775941935,14.971929309828338,19.22951832142508,20.152214658559547,Злаковые,Яровая,2.099982515954193,2.1796835933974688,-1.187582837554114,-0.026408206946644697,-5.26829268292683,-6.300000000000001,-9.782926829268296,-6.771428571428572
495,2023 36.14.19.056.00,Воронеж,Люцерна,2023-04-06,2023-08-10,0.8435063866509416,3.02,4.0,9.996774193548386,17.151612903225807,18.041935483870965,20.125806451612902,7.8967916775941935,14.971929309828338,19.22951832142508,20.152214658559547,Бобовые,Яровая,2.099982515954193,2.1796835933974688,-1.187582837554114,-0.026408206946644697,-5.26829268292683,-6.300000000000001,-9.782926829268296,-6.771428571428572
496,2023 46.22.01.014.02,Курск,Пшеница,2023-04-06,2023-09-12,1.6052625410236199,3.84,15.28,10.6725,18.04,19.6,18.35000000000001,9.114464769647697,16.734160532107587,20.47771280347308,17.508055451619857,Злаковые,Яровая,1.5580352303523028,1.3058394678924117,-0.8777128034730772,0.8419445483801518,-5.26829268292683,-9.782926829268296,-6.771428571428572,-5.539024390243901
497,2023 46.22.02.002.00,Курск,Пшеница,2023-04-08,2023-09-01,1.6262193893961039,5.2,21.24,9.79722222222222,18.119444444444444,18.46388888888889,19.96111111111111,8.96234567901235,16.421448810573246,20.139292471798843,19.275356622656314,Злаковые,Яровая,0.8348765432098713,1.697995633871198,-1.6754035829099543,0.6857544884547941,-6.839024390243903,-6.136666666666667,-12.034146341463412,-7.96829268292683
498,2023 46.22.03.036.00,Курск,Ячмень,2023-04-06,2023-08-13,0.6356600896422637,5.37,4.77,10.23125,17.490625,17.846875,20.3875,7.982638888888887,15.17707481157913,19.454010317478108,20.215285376800693,Злаковые,Яровая,2.2486111111111127,2.313550188420871,-1.6071353174781073,0.1722146231993058,-5.26829268292683,-6.300000000000001,-9.782926829268296,-6.771428571428572
499,2023 46.28.11.006.00,Курск,Ячмень,2023-04-07,2023-08-12,1.7775012886009989,5.18,25.46,10.03125,17.434375000000003,17.596875,20.73125,8.168176236449865,15.44082056256035,19.516292734772325,20.162022546516145,Злаковые,Яровая,1.863073763550135,1.993554437439652,-1.919417734772324,0.5692274534838546,-6.839024390243903,-6.300000000000001,-11.9609756097561,-5.568571428571428
500,2023 36.02.02.039.00,Воронеж,Люцерна,2023-04-08,2023-08-09,0.5562431034567834,2.97,2.21,9.725806451612902,16.848387096774193,17.86774193548387,20.470967741935485,8.33502928577673,15.381371027346638,19.341143646531645,20.156658561420187,Бобовые,Яровая,1.3907771658361714,1.4670160694275545,-1.4734017110477744,0.31430918051529844,-6.839024390243903,-6.136666666666667,-12.034146341463412,-7.551724137931032
501,2023 36.11.06.002.00,Воронеж,Ячмень,2023-04-08,2023-08-08,0.3506568716131693,5.0,2.1,9.379999999999995,16.226666666666667,18.23333333333333,20.15,8.251074977416442,15.13579071199803,18.95704084667349,20.43721633099237,Злаковые,Яровая,1.1289250225835534,1.0908759546686362,-0.7237075133401589,-0.2872163309923721,-6.839024390243903,-6.136666666666667,-12.034146341463412,-7.551724137931032
502,2023 36.14.07.042.00,Воронеж,Ячмень,2023-04-07,2023-08-07,1.215506040139609,5.0,11.86,9.446666666666664,16.583333333333336,18.11,20.03,7.996135953026197,14.995737055348924,18.888011320491124,20.400061564915767,Злаковые,Яровая,1.4505307136404664,1.587596277984412,-0.7780113204911245,-0.3700615649157655,-6.839024390243903,-6.300000000000001,-11.9609756097561,-5.568571428571428
503,2023 36.14.07.066.00,Воронеж,Люцерна,2023-04-08,2023-07-24,0.5227541946312645,3.0,2.06,9.196296296296296,14.75925925925926,18.177777777777777,19.707407407407405,7.956207969487104,14.231023924885712,17.94767680325779,20.562540584215306,Бобовые,Яровая,1.2400883268091922,0.528235334373548,0.23010097451998845,-0.8551331768079002,-6.839024390243903,-6.109756097560974,-12.034146341463412,-7.551724137931032
504,2023 36.14.11.032.01,Воронеж,Ячмень,2023-04-07,2023-08-06,1.6646833866600788,5.0,21.42,9.446666666666664,16.583333333333336,18.11,20.03,7.996135953026197,14.995737055348924,18.888011320491124,20.400061564915767,Злаковые,Яровая,1.4505307136404664,1.587596277984412,-0.7780113204911245,-0.3700615649157655,-6.839024390243903,-6.300000000000001,-11.9609756097561,-5.568571428571428
505,2023 36.14.19.030.00,Воронеж,Ячмень,2023-04-07,2023-08-31,1.5610876514930538,5.0,18.820000000000004,10.119444444444444,18.10277777777778,18.49722222222222,20.094444444444445,8.741021153267088,16.28554493341986,20.095577891077166,19.25810743275596,Злаковые,Яровая,1.3784232911773557,1.817232844357921,-1.5983556688549463,0.8363370116884852,-6.839024390243903,-6.300000000000001,-11.9609756097561,-5.143902439024391
506,2023 36.14.19.036.00,Воронеж,Люцерна,2023-04-07,2023-08-10,0.8908031013540066,3.02,4.34,9.706451612903225,17.258064516129036,17.861290322580643,20.20967741935484,8.08154777515517,15.232932004782988,19.294010430792618,20.137893305675103,Бобовые,Яровая,1.6249038377480538,2.0251325113460474,-1.4327201082119743,0.0717841136797368,-6.839024390243903,-6.300000000000001,-11.9609756097561,-5.568571428571428
507,2023 36.14.19.037.00,Воронеж,Люцерна,2023-04-09,2023-08-10,0.8146026404685924,3.02,3.8,9.912903225806453,16.796774193548384,17.93548387096774,20.93870967741936,8.523122650581346,15.411539393804809,19.36495202563145,20.102783246334724,Бобовые,Яровая,1.3897805752251067,1.385234799743575,-1.4294681546637094,0.835926431084637,-6.839024390243903,-5.509677419354839,-12.034146341463412,-7.551724137931032
508,2023 46.22.01.002.00,Курск,Ячмень,2023-04-10,2023-08-16,1.7279928508690658,5.18,23.98,9.921875,16.678125,18.109375,21.165625,8.823585704607046,15.68364778492165,19.643728174664805,19.89808749516067,Злаковые,Яровая,1.098289295392954,0.9944772150783514,-1.5343531746648047,1.2675375048393285,-5.702439024390243,-6.121951219512196,-8.939024390243905,-3.1268292682926866
509,2023 46.22.01.003.00,Курск,Пшеница,2023-04-09,2023-08-30,2.4350158801745354,5.0,52.08000000000001,9.963888888888889,17.83333333333333,18.99444444444444,19.861111111111107,9.165981632038545,16.409074530353582,20.13413020103411,19.26402571189537,Злаковые,Яровая,0.797907256850344,1.4242588029797467,-1.139685756589671,0.5970853992157359,-6.839024390243903,-5.509677419354839,-12.034146341463412,-4.15625
510,2023 46.22.01.005.00,Курск,Пшеница,2023-04-09,2023-09-01,1.7783364488959144,5.0,24.6,9.963888888888889,17.83333333333333,18.99444444444444,19.861111111111107,9.165981632038545,16.409074530353582,20.13413020103411,19.26402571189537,Злаковые,Яровая,0.797907256850344,1.4242588029797467,-1.139685756589671,0.5970853992157359,-6.839024390243903,-5.509677419354839,-12.034146341463412,-4.15625
511,2023 46.22.01.006.00,Курск,Пшеница,2023-04-08,2023-09-01,1.6467336971777973,5.0,20.95,9.79722222222222,18.119444444444444,18.46388888888889,19.96111111111111,8.96234567901235,16.421448810573246,20.139292471798843,19.275356622656314,Злаковые,Яровая,0.8348765432098713,1.697995633871198,-1.6754035829099543,0.6857544884547941,-6.839024390243903,-6.136666666666667,-12.034146341463412,-7.96829268292683
512,2023 46.22.01.011.00,Курск,Пшеница,2023-04-10,2023-08-28,2.4006188332654115,5.0,50.15000000000001,10.002857142857144,17.565714285714286,18.579999999999995,20.159999999999997,9.283933410762678,16.24701033673251,19.89437700152952,19.60940950988673,Злаковые,Яровая,0.7189237320944653,1.3187039489817742,-1.3143770015295253,0.5505904901132652,-5.702439024390243,-6.121951219512196,-8.939024390243905,-3.320588235294116
513,2023 46.22.01.014.03,Курск,Пшеница,2023-04-07,2023-09-11,2.781178030374381,3.84,58.13,10.292307692307691,18.020512820512824,19.2051282051282,18.956410256410265,9.209160239038289,16.771638143322182,20.27253710816604,18.005721193327897,Злаковые,Яровая,1.0831474532694028,1.248874677190642,-1.0674089030378404,0.9506890630823683,-6.839024390243903,-11.9609756097561,-6.070731707317073,-5.143902439024391
514,2023 46.28.11.001.00,Курск,Ячмень,2023-04-08,2023-08-10,2.0835354667234585,5.18,36.43,9.725806451612902,16.848387096774193,17.86774193548387,20.470967741935485,8.33502928577673,15.381371027346638,19.341143646531645,20.156658561420187,Злаковые,Яровая,1.3907771658361714,1.4670160694275545,-1.4734017110477744,0.31430918051529844,-6.839024390243903,-6.136666666666667,-12.034146341463412,-7.551724137931032
515,2023 46.28.11.008.00,Курск,Ячмень,2023-04-07,2023-08-14,1.9442540625603337,5.18,31.02,10.03125,17.434375000000003,17.596875,20.73125,8.168176236449865,15.44082056256035,19.516292734772325,20.162022546516145,Злаковые,Яровая,1.863073763550135,1.993554437439652,-1.919417734772324,0.5692274534838546,-6.839024390243903,-6.300000000000001,-11.9609756097561,-5.568571428571428
